day,period,stage,worker,start,duration
6,0,1,2,559904,110
6,0,1,2,560980,95
6,0,1,2,561075,186
6,0,3,0,547200,138
6,0,3,0,547338,47
6,0,3,0,547385,216
6,0,3,0,547601,115
6,0,3,0,547753,216
6,0,3,0,548043,1
6,0,3,0,548044,216
6,0,3,0,548260,191
6,0,3,0,548451,9
6,0,3,0,549060,56
6,0,3,0,549116,145
6,0,3,0,549261,216
6,0,3,0,549477,94
6,0,3,0,549571,5
6,0,3,0,549576,216
6,0,3,0,549792,8
6,0,3,0,549800,4
6,0,3,0,549804,17
6,0,3,0,550421,216
6,0,3,0,550637,157
6,0,3,0,550794,71
6,0,3,0,550865,207
6,0,3,0,551072,216
6,0,3,0,551288,39
6,0,3,0,551327,46
6,0,3,0,551373,100
6,0,3,0,551473,133
6,0,3,0,552206,119
6,0,3,0,552325,49
6,0,3,0,552374,85
6,0,3,0,552473,102
6,0,3,0,552575,6
6,0,3,0,552581,216
6,0,3,0,552797,61
6,0,3,0,552858,4
6,0,3,0,552862,216
6,0,3,0,553678,4
6,0,3,0,553682,102
6,0,3,0,553784,7
6,0,3,0,553791,40
6,0,3,0,553831,6
6,0,3,0,553837,88
6,0,3,0,553925,98
6,0,3,0,554023,27
6,0,3,0,554050,65
6,0,3,0,554715,5
6,0,3,0,554720,216
6,0,3,0,554936,216
6,0,3,0,555152,112
6,0,3,0,555264,77
6,0,3,0,555341,54
6,0,3,0,555395,203
6,0,3,0,555598,47
6,0,3,0,555645,216
6,0,3,0,556461,56
6,0,3,0,556517,216
6,0,3,0,556733,200
6,0,3,0,557091,216
6,0,3,0,557307,4
6,0,3,0,557311,216
6,0,3,0,557527,155
6,0,3,0,557682,35
6,0,3,0,557717,164
6,0,3,0,558481,35
6,0,3,0,558516,97
6,0,3,0,558613,74
6,0,3,0,558687,216
6,0,3,0,558903,45
6,0,3,0,558948,45
6,0,3,0,558993,76
6,0,3,0,559069,113
6,0,3,0,559182,181
6,0,3,0,560052,35
6,0,3,0,560087,48
6,0,3,0,560135,46
6,0,3,0,560181,216
6,0,3,0,560397,37
6,0,3,0,560434,19
6,0,3,0,560638,182
6,0,3,0,560820,76
6,0,3,0,560896,167
6,0,3,1,547200,216
6,0,3,1,547416,216
6,0,3,1,547632,194
6,0,3,1,547993,26
6,0,3,1,548019,74
6,0,3,1,548260,8
6,0,3,1,548268,49
6,0,3,1,548317,79
6,0,3,1,548396,216
6,0,3,1,549212,199
6,0,3,1,549411,30
6,0,3,1,549441,68
6,0,3,1,549509,55
6,0,3,1,549564,100
6,0,3,1,549664,6
6,0,3,1,549670,8
6,0,3,1,549678,216
6,0,3,1,549894,6
6,0,3,1,550500,23
6,0,3,1,550523,166
6,0,3,1,550689,3
6,0,3,1,550692,216
6,0,3,1,550908,5
6,0,3,1,551096,193
6,0,3,1,551289,40
6,0,3,1,551329,5
6,0,3,1,551334,37
6,0,3,1,551971,216
6,0,3,1,552187,77
6,0,3,1,552264,104
6,0,3,1,552368,216
6,0,3,1,552584,40
6,0,3,1,552624,216
6,0,3,1,552840,10
6,0,3,1,553000,189
6,0,3,1,553189,47
6,0,3,1,553836,216
6,0,3,1,554052,216
6,0,3,1,554268,129
6,0,3,1,554397,4
6,0,3,1,554401,216
6,0,3,1,554617,51
6,0,3,1,554668,216
6,0,3,1,554884,67
6,0,3,1,554951,127
6,0,3,1,555678,100
6,0,3,1,555778,85
6,0,3,1,555880,216
6,0,3,1,556096,83
6,0,3,1,556179,175
6,0,3,1,556354,216
6,0,3,1,556570,164
6,0,3,1,556734,141
6,0,3,1,556875,216
6,0,3,1,557691,216
6,0,3,1,557907,216
6,0,3,1,558123,178
6,0,3,1,558301,216
6,0,3,1,558517,42
6,0,3,1,558559,216
6,0,3,1,558775,18
6,0,3,1,558793,216
6,0,3,1,559009,73
6,0,3,1,559682,180
6,0,3,1,559862,216
6,0,3,1,560078,216
6,0,3,1,560294,51
6,0,3,1,560345,42
6,0,3,1,560387,216
6,0,3,1,560603,216
6,0,3,1,560819,216
6,0,3,1,561035,57
6,0,3,2,547200,216
6,0,3,2,547416,51
6,0,3,2,547640,98
6,0,3,2,547738,216
6,0,3,2,547954,62
6,0,3,2,548044,216
6,0,3,2,548260,216
6,0,3,2,548476,18
6,0,3,2,548494,105
6,0,3,2,549199,159
6,0,3,2,549358,167
6,0,3,2,549525,38
6,0,3,2,549563,7
6,0,3,2,549592,67
6,0,3,2,549659,6
6,0,3,2,549665,48
6,0,3,2,549713,33
6,0,3,2,549746,17
6,0,3,2,550363,4
6,0,3,2,550367,10
6,0,3,2,550377,27
6,0,3,2,550404,44
6,0,3,2,550448,31
6,0,3,2,550479,74
6,0,3,2,550553,22
6,0,3,2,550575,105
6,0,3,2,550730,216
6,0,3,2,551546,180
6,0,3,2,551726,78
6,0,3,2,551804,6
6,0,3,2,551810,147
6,0,3,2,551957,216
6,0,3,2,552173,202
6,0,3,2,552375,75
6,0,3,2,552450,23
6,0,3,2,552473,25
6,0,3,2,553098,83
6,0,3,2,553181,8
6,0,3,2,553189,216
6,0,3,2,553405,216
6,0,3,2,553621,216
6,0,3,2,553837,216
6,0,3,2,554053,42
6,0,3,2,554095,64
6,0,3,2,554159,115
6,0,3,2,554874,161
6,0,3,2,555035,43
6,0,3,2,555078,88
6,0,3,2,555166,83
6,0,3,2,555249,165
6,0,3,2,555414,67
6,0,3,2,555481,216
6,0,3,2,555697,183
6,0,3,2,555880,59
6,0,3,2,556733,216
6,0,3,2,556949,216
6,0,3,2,557165,65
6,0,3,2,557230,64
6,0,3,2,557294,199
6,0,3,2,557493,6
6,0,3,2,557499,141
6,0,3,2,557640,39
6,0,3,2,557679,107
6,0,3,2,558386,60
6,0,3,2,558446,6
6,0,3,2,558452,36
6,0,3,2,558488,40
6,0,3,2,558528,216
6,0,3,2,558793,104
6,0,3,2,558897,71
6,0,3,2,558968,155
6,0,3,2,559123,40
6,0,3,2,559763,52
6,0,3,2,559815,216
6,0,3,2,560031,216
6,0,3,2,560247,36
6,0,3,2,560283,91
6,0,3,2,560374,36
6,0,3,2,560410,211
6,0,3,2,560621,120
6,0,3,2,560741,7
6,0,3,2,561348,33
6,0,3,2,561381,104
6,0,3,2,561485,49
6,0,4,0,547200,1
6,0,4,0,547416,17
6,0,4,0,547632,8
6,0,4,0,547716,4
6,0,4,0,547969,24
6,0,4,0,548284,14
6,0,4,0,548451,24
6,0,4,0,548475,5
6,0,4,0,548599,24
6,0,4,0,549411,10
6,0,4,0,549441,24
6,0,4,0,549509,16
6,0,4,0,549564,10
6,0,4,0,549574,24
6,0,4,0,549598,1
6,0,4,0,549599,24
6,0,4,0,549623,5
6,0,4,0,549792,17
6,0,4,0,550409,5
6,0,4,0,550414,10
6,0,4,0,550689,16
6,0,4,0,550705,20
6,0,4,0,550946,12
6,0,4,0,550958,19
6,0,4,0,551289,24
6,0,4,0,551313,19
6,0,4,0,551332,10
6,0,4,0,551942,10
6,0,4,0,551952,24
6,0,4,0,551976,12
6,0,4,0,551988,16
6,0,4,0,552004,10
6,0,4,0,552173,24
6,0,4,0,552264,24
6,0,4,0,552368,10
6,0,4,0,552584,19
6,0,4,0,553621,14
6,0,4,0,553635,15
6,0,4,0,553650,24
6,0,4,0,554052,5
6,0,4,0,554057,14
6,0,4,0,554071,24
6,0,4,0,554274,7
6,0,4,0,554281,13
6,0,4,0,554294,10
6,0,4,0,554951,24
6,0,4,0,554975,24
6,0,4,0,554999,8
6,0,4,0,555078,24
6,0,4,0,555102,10
6,0,4,0,555264,1
6,0,4,0,555265,10
6,0,4,0,555645,9
6,0,4,0,556179,7
6,0,4,0,556973,22
6,0,4,0,556995,20
6,0,4,0,557015,10
6,0,4,0,557025,24
6,0,4,0,557165,20
6,0,4,0,557230,9
6,0,4,0,557294,13
6,0,4,0,557493,24
6,0,4,0,557664,24
6,0,4,0,558517,24
6,0,4,0,558792,1
6,0,4,0,558897,9
6,0,4,0,558906,15
6,0,4,0,558921,13
6,0,4,0,558934,4
6,0,4,0,559009,8
6,0,4,0,559017,10
6,0,4,0,559363,10
6,0,4,0,559973,6
6,0,4,0,559979,6
6,0,4,0,559985,17
6,0,4,0,560002,5
6,0,4,0,560007,24
6,0,4,0,560031,21
6,0,4,0,560078,12
6,0,4,0,560294,24
6,0,4,0,560318,4
6,0,4,0,560922,4
6,0,4,0,560926,22
6,0,4,0,560948,12
6,0,4,0,561035,12
6,0,4,0,561534,18
6,0,4,1,547338,21
6,0,4,1,547601,24
6,0,4,1,547743,10
6,0,4,1,548019,24
6,0,4,1,548043,1
6,0,4,1,548044,24
6,0,4,1,548068,9
6,0,4,1,548093,24
6,0,4,1,548268,11
6,0,4,1,548879,24
6,0,4,1,548903,24
6,0,4,1,549358,24
6,0,4,1,549525,11
6,0,4,1,549659,24
6,0,4,1,549746,24
6,0,4,1,549770,13
6,0,4,1,549783,7
6,0,4,1,549894,14
6,0,4,1,550729,1
6,0,4,1,550730,24
6,0,4,1,551072,24
6,0,4,1,551096,8
6,0,4,1,551104,8
6,0,4,1,551329,24
6,0,4,1,551371,10
6,0,4,1,551804,15
6,0,4,1,552375,24
6,0,4,1,552999,1
6,0,4,1,553000,4
6,0,4,1,553189,24
6,0,4,1,553213,10
6,0,4,1,553223,4
6,0,4,1,553784,24
6,0,4,1,553808,5
6,0,4,1,553813,5
6,0,4,1,553831,6
6,0,4,1,555035,24
6,0,4,1,555059,24
6,0,4,1,555083,7
6,0,4,1,555152,24
6,0,4,1,555598,8
6,0,4,1,555606,7
6,0,4,1,555697,24
6,0,4,1,556354,21
6,0,4,1,556375,2
6,0,4,1,556977,12
6,0,4,1,556989,24
6,0,4,1,557013,24
6,0,4,1,557307,24
6,0,4,1,557640,24
6,0,4,1,557664,13
6,0,4,1,557677,10
6,0,4,1,557687,11
6,0,4,1,557698,3
6,0,4,1,558446,7
6,0,4,1,558453,10
6,0,4,1,558775,17
6,0,4,1,558792,4
6,0,4,1,558796,9
6,0,4,1,558805,5
6,0,4,1,558810,8
6,0,4,1,558818,7
6,0,4,1,558825,5
6,0,4,1,559430,11
6,0,4,1,560087,24
6,0,4,1,560135,18
6,0,4,1,560181,8
6,0,4,1,560397,16
6,0,4,1,560820,17
6,0,4,1,560837,17
6,0,4,1,560854,2
6,0,4,1,560856,12
6,0,4,1,561468,19
6,0,4,2,547416,18
6,0,4,2,547467,4
6,0,4,2,547738,5
6,0,4,2,547826,7
6,0,4,2,547954,1
6,0,4,2,547955,16
6,0,4,2,548260,24
6,0,4,2,548396,13
6,0,4,2,548476,17
6,0,4,2,549093,21
6,0,4,2,549116,7
6,0,4,2,549261,5
6,0,4,2,549477,15
6,0,4,2,549571,21
6,0,4,2,549592,10
6,0,4,2,549664,20
6,0,4,2,549684,4
6,0,4,2,549688,14
6,0,4,2,550302,12
6,0,4,2,550314,4
6,0,4,2,550318,4
6,0,4,2,550322,1
6,0,4,2,550323,11
6,0,4,2,550479,7
6,0,4,2,550705,24
6,0,4,2,550729,9
6,0,4,2,550738,20
6,0,4,2,551358,10
6,0,4,2,551368,6
6,0,4,2,551726,24
6,0,4,2,551750,22
6,0,4,2,551772,6
6,0,4,2,551778,8
6,0,4,2,552187,24
6,0,4,2,552325,22
6,0,4,2,552374,4
6,0,4,2,552978,8
6,0,4,2,552986,9
6,0,4,2,552995,18
6,0,4,2,553013,14
6,0,4,2,553027,24
6,0,4,2,553051,9
6,0,4,2,553060,3
6,0,4,2,553063,5
6,0,4,2,553068,5
6,0,4,2,553673,14
6,0,4,2,553837,22
6,0,4,2,553859,5
6,0,4,2,554268,23
6,0,4,2,554291,12
6,0,4,2,554303,9
6,0,4,2,554312,15
6,0,4,2,554397,9
6,0,4,2,554406,6
6,0,4,2,555166,24
6,0,4,2,555265,17
6,0,4,2,555414,15
6,0,4,2,555429,3
6,0,4,2,555432,2
6,0,4,2,555863,6
6,0,4,2,555869,24
6,0,4,2,556517,19
6,0,4,2,556949,24
6,0,4,2,557682,16
6,0,4,2,557786,13
6,0,4,2,557799,16
6,0,4,2,557815,15
6,0,4,2,557907,24
6,0,4,2,557931,24
6,0,4,2,558123,24
6,0,4,2,558301,24
6,0,4,2,558453,1
6,0,4,2,559054,24
6,0,4,2,559078,21
6,0,4,2,560031,21
6,0,4,2,560247,19
6,0,4,2,560621,17
6,0,4,2,560837,1
6,0,4,2,560838,8
6,0,4,2,560846,12
6,0,4,2,560858,3
6,0,4,2,561461,11
6,0,4,2,561472,5
6,0,4,2,561477,3
6,0,4,2,561485,7
6,1,0,0,561600,25
6,1,0,0,561625,7
6,1,0,0,561632,25
6,1,0,0,561657,7
6,1,0,0,561664,13
6,1,0,0,561677,19
6,1,0,0,561696,16
6,1,0,0,561712,25
6,1,0,0,561737,14
6,1,0,0,562351,23
6,1,0,0,562374,25
6,1,0,0,562399,11
6,1,0,0,562410,25
6,1,0,0,562435,12
6,1,0,0,562447,25
6,1,0,0,562472,13
6,1,0,0,562485,21
6,1,0,0,562506,25
6,1,0,0,563131,8
6,1,0,0,563139,25
6,1,0,0,563164,25
6,1,0,0,563189,8
6,1,0,0,563197,25
6,1,0,0,563222,19
6,1,0,0,563241,25
6,1,0,0,563266,8
6,1,0,0,563274,9
6,1,0,0,563883,20
6,1,0,0,563903,25
6,1,0,0,563928,25
6,1,0,0,563953,10
6,1,0,0,563963,15
6,1,0,0,563978,6
6,1,0,0,563984,16
6,1,0,0,564000,25
6,1,0,0,564025,22
6,1,0,0,564647,9
6,1,0,0,564656,25
6,1,0,0,564681,25
6,1,0,0,564706,10
6,1,0,0,564716,11
6,1,0,0,564727,22
6,1,0,0,564749,10
6,1,0,0,564759,9
6,1,0,0,564768,25
6,1,0,0,568800,7
6,1,0,0,568807,25
6,1,0,0,568832,25
6,1,0,0,568857,25
6,1,0,0,568882,10
6,1,0,0,568892,25
6,1,0,0,568917,24
6,1,0,0,568941,11
6,1,0,0,568952,25
6,1,0,0,569577,25
6,1,0,0,569602,22
6,1,0,0,569624,22
6,1,0,0,569646,10
6,1,0,0,569656,25
6,1,0,0,569681,8
6,1,0,0,569689,25
6,1,0,0,569714,9
6,1,0,0,569723,25
6,1,0,0,570348,25
6,1,0,0,570373,25
6,1,0,0,570398,25
6,1,1,0,561600,392
6,1,1,0,561992,224
6,1,1,0,562216,127
6,1,1,0,562343,392
6,1,1,0,562735,57
6,1,1,0,562792,392
6,1,1,0,563184,257
6,1,1,0,563441,248
6,1,1,0,563689,230
6,1,1,0,564519,56
6,1,1,0,564575,204
6,1,1,0,564779,71
6,1,1,0,564850,147
6,1,1,0,564997,115
6,1,1,0,568800,392
6,1,1,0,569192,48
6,1,1,0,569240,91
6,1,1,0,569331,48
6,1,1,0,569979,79
6,1,1,0,570058,236
6,1,1,0,570294,392
6,1,1,0,570686,182
6,1,1,0,570868,78
6,1,1,0,570946,97
6,1,1,0,571043,261
6,1,1,0,571304,392
6,1,1,0,571696,7
6,1,1,0,572303,392
6,1,1,0,572695,392
6,1,1,0,573087,327
6,1,1,0,573414,392
6,1,1,0,573806,392
6,1,1,0,574198,392
6,1,1,0,574590,59
6,1,1,0,574649,392
6,1,1,0,575041,392
6,1,1,1,561600,121
6,1,1,1,561721,392
6,1,1,1,562113,173
6,1,1,1,562286,78
6,1,1,1,562364,151
6,1,1,1,562515,292
6,1,1,1,562807,70
6,1,1,1,562877,392
6,1,1,1,563269,392
6,1,1,1,564261,392
6,1,1,1,564653,290
6,1,1,1,564943,144
6,1,1,1,568800,49
6,1,1,1,568849,176
6,1,1,1,569025,195
6,1,1,1,569220,99
6,1,1,1,569319,392
6,1,1,1,569711,184
6,1,1,1,570495,57
6,1,1,1,570552,165
6,1,1,1,570717,392
6,1,1,1,571109,392
6,1,1,1,571501,138
6,1,1,1,571639,392
6,1,1,1,572031,133
6,1,1,1,572164,392
6,1,1,1,572556,302
6,1,1,1,573458,392
6,1,1,1,573850,171
6,1,1,1,574021,92
6,1,1,1,574113,2
6,1,1,1,574115,60
6,1,1,1,574175,15
6,1,1,1,574190,317
6,1,1,1,574507,3
6,1,1,1,574510,90
6,1,1,1,575200,117
6,1,1,1,575317,392
6,1,1,1,575709,10
6,1,1,1,575719,1
6,1,1,1,575720,83
6,1,1,2,561600,392
6,1,1,2,561992,289
6,1,1,2,562281,245
6,1,1,2,562526,220
6,1,1,2,562746,99
6,1,1,2,562845,77
6,1,1,2,562922,271
6,1,1,2,563193,392
6,1,1,2,563585,226
6,1,1,2,564411,358
6,1,1,2,564769,204
6,1,1,2,564973,56
6,1,1,2,568800,252
6,1,1,2,569052,89
6,1,1,2,569141,79
6,1,1,2,569220,72
6,1,1,2,569292,206
6,1,1,2,569498,94
6,1,1,2,570192,221
6,1,1,2,570413,1
6,1,1,2,570414,392
6,1,1,2,570806,392
6,1,1,2,571198,349
6,1,1,2,571547,126
6,1,1,2,571673,113
6,1,1,2,571786,328
6,1,1,2,572114,89
6,1,1,2,572803,81
6,1,1,2,572884,149
6,1,1,2,573033,392
6,1,1,2,573425,75
6,1,1,2,573500,236
6,1,1,2,573736,247
6,1,1,2,573983,98
6,1,1,2,574081,392
6,1,1,2,574473,2
6,1,1,2,575075,392
6,1,1,2,575467,102
6,1,1,2,575569,150
6,1,1,2,575719,203
6,1,3,0,561600,216
6,1,3,0,561816,37
6,1,3,0,561853,32
6,1,3,0,561885,38
6,1,3,0,561923,32
6,1,3,0,561955,50
6,1,3,0,562005,179
6,1,3,0,562184,216
6,1,3,0,562400,34
6,1,3,0,563034,129
6,1,3,0,563163,86
6,1,3,0,563249,216
6,1,3,0,563533,3
6,1,3,0,563536,216
6,1,3,0,563752,57
6,1,3,0,563809,49
6,1,3,0,563858,80
6,1,3,0,563938,216
6,1,3,0,564754,122
6,1,3,0,564876,139
6,1,3,0,565015,133
6,1,3,0,568800,216
6,1,3,0,569016,28
6,1,3,0,569044,216
6,1,3,0,569260,44
6,1,3,0,569304,216
6,1,3,0,569520,22
6,1,3,0,570142,216
6,1,3,0,570383,109
6,1,3,0,570492,26
6,1,3,0,570518,57
6,1,3,0,570631,145
6,1,3,0,570776,41
6,1,3,0,570817,19
6,1,3,0,570836,86
6,1,3,0,570922,58
6,1,3,0,571580,36
6,1,3,0,571616,77
6,1,3,0,571693,162
6,1,3,0,571855,122
6,1,3,0,571977,17
6,1,3,0,571994,216
6,1,3,0,572210,42
6,1,3,0,572252,45
6,1,3,0,572297,101
6,1,3,0,572998,33
6,1,3,0,573031,80
6,1,3,0,573111,29
6,1,3,0,573140,216
6,1,3,0,573356,63
6,1,3,0,573419,34
6,1,3,0,573453,55
6,1,3,0,573508,44
6,1,3,0,573552,216
6,1,3,0,574374,216
6,1,3,0,574590,165
6,1,3,0,574755,216
6,1,3,0,574971,76
6,1,3,0,575047,30
6,1,3,0,575077,216
6,1,3,0,575293,33
6,1,3,0,575326,53
6,1,3,0,575379,39
6,1,3,1,561600,76
6,1,3,1,561676,52
6,1,3,1,561728,216
6,1,3,1,561944,113
6,1,3,1,562057,216
6,1,3,1,562273,216
6,1,3,1,562489,216
6,1,3,1,562705,216
6,1,3,1,562921,191
6,1,3,1,563712,70
6,1,3,1,563789,1
6,1,3,1,563790,115
6,1,3,1,563905,29
6,1,3,1,563934,164
6,1,3,1,564098,216
6,1,3,1,564314,32
6,1,3,1,564554,216
6,1,3,1,564834,216
6,1,3,1,569016,216
6,1,3,1,569232,81
6,1,3,1,569313,64
6,1,3,1,569858,216
6,1,3,1,570074,45
6,1,3,1,570122,64
6,1,3,1,570186,216
6,1,3,1,570402,216
6,1,3,1,570618,97
6,1,3,1,571315,73
6,1,3,1,571388,216
6,1,3,1,571604,39
6,1,3,1,571643,76
6,1,3,1,571719,27
6,1,3,1,571746,119
6,1,3,1,571865,216
6,1,3,1,572081,51
6,1,3,1,572132,52
6,1,3,1,572784,31
6,1,3,1,572815,55
6,1,3,1,572870,216
6,1,3,1,573086,128
6,1,3,1,573214,37
6,1,3,1,573251,81
6,1,3,1,573332,36
6,1,3,1,573368,56
6,1,3,1,573424,137
6,1,3,1,574161,78
6,1,3,1,574239,104
6,1,3,1,574343,31
6,1,3,1,574374,134
6,1,3,1,574508,48
6,1,3,1,574556,135
6,1,3,1,574755,157
6,1,3,1,574912,124
6,1,3,1,575036,60
6,1,3,1,575696,20
6,1,3,1,575716,22
6,1,3,1,575738,20
6,1,3,1,575758,129
6,1,3,1,575945,38
6,1,3,2,561600,122
6,1,3,2,561722,6
6,1,3,2,561728,107
6,1,3,2,561835,147
6,1,3,2,561982,85
6,1,3,2,562067,33
6,1,3,2,562290,216
6,1,3,2,562506,216
6,1,3,2,562722,165
6,1,3,2,563487,66
6,1,3,2,563572,3
6,1,3,2,563575,216
6,1,3,2,563791,5
6,1,3,2,563911,216
6,1,3,2,564314,216
6,1,3,2,564530,188
6,1,3,2,564718,92
6,1,3,2,564810,127
6,1,3,2,568800,216
6,1,3,2,569016,95
6,1,3,2,569135,57
6,1,3,2,569260,160
6,1,3,2,569868,216
6,1,3,2,570084,44
6,1,3,2,570128,64
6,1,3,2,570192,161
6,1,3,2,570353,35
6,1,3,2,570988,28
6,1,3,2,571016,19
6,1,3,2,571035,22
6,1,3,2,571057,216
6,1,3,2,571273,82
6,1,3,2,571355,38
6,1,3,2,571393,35
6,1,3,2,571428,109
6,1,3,2,571537,95
6,1,3,2,572232,47
6,1,3,2,572279,77
6,1,3,2,572356,56
6,1,3,2,572412,29
6,1,3,2,572441,175
6,1,3,2,572616,50
6,1,3,2,572666,132
6,1,3,2,572798,144
6,1,3,2,572942,41
6,1,3,2,573583,122
6,1,3,2,573705,24
6,1,3,2,573729,46
6,1,3,2,573775,216
6,1,3,2,573991,216
6,1,3,2,574207,167
6,1,3,2,574379,23
6,1,3,2,574402,95
6,1,3,2,574497,216
6,1,3,2,575313,216
6,1,3,2,575529,216
6,1,3,2,575769,27
6,1,3,2,575935,55
6,1,4,0,561816,14
6,1,4,0,561853,24
6,1,4,0,561885,5
6,1,4,0,561923,13
6,1,4,0,561955,7
6,1,4,0,562057,24
6,1,4,0,562100,5
6,1,4,0,562506,24
6,1,4,0,562921,10
6,1,4,0,563531,2
6,1,4,0,563533,24
6,1,4,0,563557,10
6,1,4,0,563567,5
6,1,4,0,563752,24
6,1,4,0,563782,7
6,1,4,0,563905,6
6,1,4,0,563934,10
6,1,4,0,564098,15
6,1,4,0,564810,24
6,1,4,0,564937,15
6,1,4,0,565148,12
6,1,4,0,569016,24
6,1,4,0,569111,24
6,1,4,0,569192,24
6,1,4,0,569420,11
6,1,4,0,569431,9
6,1,4,0,569440,6
6,1,4,0,570084,24
6,1,4,0,570128,6
6,1,4,0,570192,24
6,1,4,0,570402,21
6,1,4,0,570492,13
6,1,4,0,570618,1
6,1,4,0,570619,12
6,1,4,0,570631,10
6,1,4,0,570776,24
6,1,4,0,571604,19
6,1,4,0,571623,3
6,1,4,0,571643,4
6,1,4,0,571693,24
6,1,4,0,571855,10
6,1,4,0,571865,4
6,1,4,0,571977,24
6,1,4,0,572001,7
6,1,4,0,572210,11
6,1,4,0,573086,20
6,1,4,0,573111,6
6,1,4,0,573214,18
6,1,4,0,573368,17
6,1,4,0,573385,4
6,1,4,0,573389,7
6,1,4,0,573424,3
6,1,4,0,573453,3
6,1,4,0,573508,16
6,1,4,0,574124,21
6,1,4,0,574207,24
6,1,4,0,574374,5
6,1,4,0,574590,24
6,1,4,0,574912,24
6,1,4,0,575047,24
6,1,4,0,575294,13
6,1,4,0,575529,5
6,1,4,0,575745,24
6,1,4,1,561676,7
6,1,4,1,561728,9
6,1,4,1,561835,5
6,1,4,1,561982,8
6,1,4,1,562067,4
6,1,4,1,562273,17
6,1,4,1,562489,24
6,1,4,1,562722,14
6,1,4,1,563112,8
6,1,4,1,563791,23
6,1,4,1,564127,24
6,1,4,1,564530,24
6,1,4,1,564718,24
6,1,4,1,564876,24
6,1,4,1,565015,7
6,1,4,1,565160,1
6,1,4,1,569044,9
6,1,4,1,570414,1
6,1,4,1,571015,20
6,1,4,1,571273,21
6,1,4,1,571388,9
6,1,4,1,571397,8
6,1,4,1,571428,3
6,1,4,1,571537,7
6,1,4,1,571632,12
6,1,4,1,571719,15
6,1,4,1,571746,13
6,1,4,1,572412,24
6,1,4,1,572616,6
6,1,4,1,572622,1
6,1,4,1,572623,1
6,1,4,1,572666,10
6,1,4,1,572798,23
6,1,4,1,572821,24
6,1,4,1,572942,24
6,1,4,1,572966,10
6,1,4,1,573729,18
6,1,4,1,573747,24
6,1,4,1,574239,22
6,1,4,1,574343,24
6,1,4,1,574402,24
6,1,4,1,574497,17
6,1,4,1,574713,24
6,1,4,1,575036,24
6,1,4,1,575293,1
6,1,4,1,575894,8
6,1,4,1,575902,6
6,1,4,1,575908,24
6,1,4,1,575932,3
6,1,4,1,575935,10
6,1,4,1,575945,1
6,1,4,1,575983,4
6,1,4,2,561722,13
6,1,4,2,561944,24
6,1,4,2,562005,22
6,1,4,2,562184,8
6,1,4,2,562400,5
6,1,4,2,562434,4
6,1,4,2,562705,24
6,1,4,2,562887,20
6,1,4,2,563163,13
6,1,4,2,563809,4
6,1,4,2,563813,15
6,1,4,2,563858,4
6,1,4,2,563938,7
6,1,4,2,564154,7
6,1,4,2,564346,5
6,1,4,2,564770,24
6,1,4,2,565050,24
6,1,4,2,569232,21
6,1,4,2,569853,5
6,1,4,2,569858,10
6,1,4,2,570074,24
6,1,4,2,570098,3
6,1,4,2,570119,3
6,1,4,2,570186,6
6,1,4,2,570358,15
6,1,4,2,570373,10
6,1,4,2,570388,3
6,1,4,2,570991,5
6,1,4,2,570996,7
6,1,4,2,571003,7
6,1,4,2,571010,11
6,1,4,2,571021,4
6,1,4,2,571025,7
6,1,4,2,571035,5
6,1,4,2,571057,8
6,1,4,2,571355,20
6,1,4,2,572081,5
6,1,4,2,572132,6
6,1,4,2,572184,22
6,1,4,2,572252,17
6,1,4,2,572279,13
6,1,4,2,572297,2
6,1,4,2,572356,24
6,1,4,2,572398,11
6,1,4,2,572441,6
6,1,4,2,573047,4
6,1,4,2,573051,4
6,1,4,2,573356,24
6,1,4,2,573380,9
6,1,4,2,573419,9
6,1,4,2,573561,15
6,1,4,2,573576,7
6,1,4,2,573768,24
6,1,4,2,573792,4
6,1,4,2,574508,16
6,1,4,2,574556,16
6,1,4,2,574691,17
6,1,4,2,574971,24
6,1,4,2,575096,24
6,1,4,2,575120,24
6,1,4,2,575326,24
6,1,4,2,575379,24
6,1,4,2,575418,24
6,2,0,0,576754,1
6,2,0,0,577420,19
6,2,0,0,579363,25
6,2,1,0,576000,392
6,2,1,0,576392,238
6,2,1,0,576630,6
6,2,1,0,576636,392
6,2,1,0,577028,392
6,2,1,0,577420,392
6,2,1,0,577860,1
6,2,1,0,577861,392
6,2,1,0,578253,95
6,2,1,0,578948,5
6,2,1,0,578953,96
6,2,1,0,579049,314
6,2,1,0,579363,392
6,2,1,0,579755,97
6,2,1,0,579852,392
6,2,1,0,580244,392
6,2,1,0,580636,173
6,2,1,0,580809,223
6,2,1,0,581632,214
6,2,1,0,581846,111
6,2,1,0,581957,392
6,2,1,0,582349,137
6,2,1,0,582486,85
6,2,1,0,582571,112
6,2,1,0,582683,392
6,2,1,1,576000,248
6,2,1,1,576248,392
6,2,1,1,576640,290
6,2,1,1,576930,92
6,2,1,1,577022,2
6,2,1,1,577024,16
6,2,1,1,577040,78
6,2,1,1,577118,392
6,2,1,1,577510,179
6,2,1,1,578289,2
6,2,1,1,578291,85
6,2,1,1,578376,98
6,2,1,1,578474,392
6,2,1,1,578866,152
6,2,1,1,579018,392
6,2,1,1,579410,71
6,2,1,1,579481,80
6,2,1,1,579561,392
6,2,1,1,580553,392
6,2,1,1,580945,147
6,2,1,1,581092,392
6,2,1,1,581484,69
